"","Longitude","Latitude","mes","ndvi_mean","ndvi_sd","ndvi_max","ndvi_min","ndvi_cv","ndvi_obs"
"1271",626381,7959922,"Nov",0.520969444444444,0.123001367749525,0.8063,0.2722,23.6100925037345,36
"1272",626381,7959922,"Dec",0.637782926829268,0.151765244543076,0.8603,0.2565,23.7957521530993,41
"1273",626385.97,7959679.5,"Jan",0.750095238095238,0.15681584656172,0.9363,0.2086,20.9061247955568,42
"1274",626385.97,7959679.5,"Feb",0.776723255813954,0.115669561862783,0.9633,0.4136,14.8919915809099,43
"1275",626385.97,7959679.5,"Mar",0.622261363636364,0.18775006669049,0.9278,0.1797,30.1722198520117,44
"1276",626385.97,7959679.5,"Apr",0.615553488372093,0.186755210737322,0.8469,0.2872,30.3393960500848,43
"1277",626385.97,7959679.5,"May",0.589281818181818,0.171041757818223,0.8201,0.2066,29.0254598972625,44
"1278",626385.97,7959679.5,"Jun",0.510386363636364,0.182063532983086,0.7425,0.1605,35.671707936304,44
"1279",626385.97,7959679.5,"Jul",0.441825581395349,0.171402515807818,0.7288,0.1557,38.7941583795361,43
"1280",626385.97,7959679.5,"Aug",0.372116666666667,0.143177144103016,0.6046,0.1404,38.4764126223003,42
"1281",626385.97,7959679.5,"Sep",0.325769047619048,0.130118301684341,0.6389,0.142,39.9418860187419,42
"1282",626385.97,7959679.5,"Oct",0.357922222222222,0.162389866426291,0.789,0.1522,45.3701548392457,27
"1283",626385.97,7959679.5,"Nov",0.416366666666667,0.153417242465488,0.7441,0.1301,36.8466677925277,36
"1284",626385.97,7959679.5,"Dec",0.551026829268293,0.189486987712073,0.8367,0.225,34.3879785243292,41
"1285",626391.21,7959434.3,"Jan",0.719078571428571,0.168703108441752,0.9435,0.2247,23.4610117927161,42
"1286",626391.21,7959434.3,"Feb",0.773244186046512,0.0880012940985085,0.923,0.6148,11.3807896246135,43
"1287",626391.21,7959434.3,"Mar",0.644731818181818,0.187200158731705,0.9137,0.0969,29.0353529099309,44
"1288",626391.21,7959434.3,"Apr",0.645023255813953,0.17775041602953,0.8321,0.2756,27.5572104458819,43
"1289",626391.21,7959434.3,"May",0.596404545454545,0.193443090549091,0.8185,0.222,32.4348786446052,44
"1290",626391.21,7959434.3,"Jun",0.539465909090909,0.186878278931404,0.7952,0.1733,34.6413509699483,44
"1291",626391.21,7959434.3,"Jul",0.476132558139535,0.18110786278444,0.7472,0.1554,38.0372775791916,43
"1292",626391.21,7959434.3,"Aug",0.404609523809524,0.155150983599727,0.6347,0.1326,38.3458555643804,42
"1293",626391.21,7959434.3,"Sep",0.343647619047619,0.137031271556666,0.6426,0.142,39.8755189797132,42
"1294",626391.21,7959434.3,"Oct",0.366503703703704,0.165983869655322,0.7612,0.1208,45.288456290611,27
"1295",626391.21,7959434.3,"Nov",0.413944444444444,0.176620193707845,0.778,0.1238,42.6676081967684,36
"1296",626391.21,7959434.3,"Dec",0.540209756097561,0.176358009181435,0.9054,0.2377,32.6462095863342,41
