"","Longitude","Latitude","mes","evi_mean","evi_sd","evi_max","evi_min","evi_cv","evi_obs"
"1274",626385.97,7959679.5,"Feb",0.593593023255814,0.151474383179764,0.9612,0.2212,25.5182216173866,43
"1275",626385.97,7959679.5,"Mar",0.421311363636364,0.18452405807211,0.8286,0.1477,43.7975506949236,44
"1276",626385.97,7959679.5,"Apr",0.380844186046512,0.165390806018331,0.6125,0.1367,43.4274204721959,43
"1277",626385.97,7959679.5,"May",0.354781818181818,0.151623051988448,0.5889,0.069,42.7369848786177,44
"1278",626385.97,7959679.5,"Jun",0.299036363636364,0.14862607222358,0.5193,0.057,49.7016718690151,44
"1279",626385.97,7959679.5,"Jul",0.261460465116279,0.138973826140606,0.5201,0.0581,53.1529025157974,43
"1280",626385.97,7959679.5,"Aug",0.219630952380952,0.114679735356818,0.4086,0.0513,52.214742099695,42
"1281",626385.97,7959679.5,"Sep",0.184690476190476,0.0929582067370478,0.3713,0.0572,50.3318896861674,42
"1282",626385.97,7959679.5,"Oct",0.210692592592593,0.119395779869777,0.584,0.0714,56.6682380242231,27
"1283",626385.97,7959679.5,"Nov",0.259138888888889,0.104156476453947,0.5405,0.0574,40.1933020939231,36
"1284",626385.97,7959679.5,"Dec",0.368356097560976,0.167404734175561,0.7784,0.0966,45.446440355952,41
"1285",626391.21,7959434.3,"Jan",0.580209523809524,0.18296508238049,0.9195,0.1755,31.5343121531654,42
"1286",626391.21,7959434.3,"Feb",0.573611627906977,0.123847248867501,0.8185,0.3799,21.5907842244065,43
"1287",626391.21,7959434.3,"Mar",0.448443181818182,0.172564638914217,0.8837,0.1358,38.4808256454175,44
"1288",626391.21,7959434.3,"Apr",0.41053488372093,0.160988193716364,0.609,0.1006,39.2142544032383,43
"1289",626391.21,7959434.3,"May",0.368902272727273,0.170316829916641,0.5877,0.0754,46.1685499136395,44
"1290",626391.21,7959434.3,"Jun",0.323463636363636,0.157344185149699,0.5471,0.0591,48.6435467425506,44
"1291",626391.21,7959434.3,"Jul",0.287676744186046,0.152396823547089,0.5462,0.0539,52.9750237469771,43
"1292",626391.21,7959434.3,"Aug",0.245361904761905,0.125433441591364,0.4273,0.0465,51.1218078915236,42
"1293",626391.21,7959434.3,"Sep",0.200583333333333,0.103514907413911,0.3753,0.0579,51.606933484293,42
"1294",626391.21,7959434.3,"Oct",0.220588888888889,0.11666479375786,0.5487,0.0727,52.8878831320578,27
"1295",626391.21,7959434.3,"Nov",0.265944444444444,0.122252771968444,0.5798,0.0613,45.9692896476287,36
"1296",626391.21,7959434.3,"Dec",0.34781,0.130575200456898,0.6145,0.1156,37.5421064537815,40
